age,id,name,nation,overall,position,potential,team
33,5208,Rudy Riou,Frankreich,64,TW,65,RC Lens
33,4421,Steven McGarry,Schottland,64,ZOM ZM,64,Perth Glory
36,3434,Darren Purse,England,64,IV,64,Port Vale
19,219162,Dodô,Brasilien,63,ZOM MS,74,Atl. Mineiro
17,218872,Lucas Silva,Brasilien,63,IV,74,Sao Paulo
19,216525,Lucas Cândido,Brasilien,63,ZDM ZM,75,Atl. Mineiro
27,215596,Raul,Brasilien,63,LV LM ZOM,64,Bahia
19,214643,Octávio,Brasilien,63,ZOM,78,Botafogo
25,214094,César Arias,Kolumbien,63,ST,65,Daejeon Citizen
26,213867,Jørgen Horn,Norwegen,63,IV,69,Fredrikstad FK
19,213752,Agnaldo,Brasilien,63,ZOM LF ZM,74,Molde FK
23,213707,Adnan Causevic,Norwegen,63,IV RV,68,Tromsø IL
18,213648,Pierre-Emile Højbjerg,Dänemark,63,ZM ZOM ZDM,81,FC Bayern
25,213319,Leandro Pepe,Brasilien,63,ST,66,S.C. Olhanense
22,213150,Stanislav Kritsyuk,Russland,63,TW,75,SC Braga
26,213133,Dani Quintana,Spanien,63,ZOM RM LM,66,J. Białystok
26,213129,Duarte Duarte,Portugal,63,LF,66,Paços Ferreira
23,213097,Lucas Sousa,Brasilien,63,ZDM ZM,66,S.C. Olhanense
26,213020,Thiago,Brasilien,63,RF,68,Incheon United
23,213019,Diogo,Brasilien,63,ST,68,Incheon United
26,212976,Takuma Abe,Japan,63,ST MS RF ZDM,67,VfR Aalen
22,212806,Deshorn Brown,Jamaika,63,ST LM ZOM,67,Colorado Rapids
18,212755,Jorrit Hendrix,Niederlande,63,IV,77,PSV
22,212724,Carlos Alvarez,USA,63,ZOM ZM,67,Chivas USA
22,212716,Ryan Finley,USA,63,ST,68,Columbus Crew
19,212661,Dimitrios Vosnakidis,Griechenland,63,IV,74,Bari
24,212570,Joey Suk,Niederlande,63,ZM ZDM,67,Beerschot AC
21,212561,Kanú,Brasilien,63,RV IV,75,Vit. Guimarães
22,212478,Gyasi Zardes,USA,63,ST LM,74,L.A. Galaxy
19,212476,Medrán,Spanien,63,ZM ZDM ZOM,80,RM Castilla
21,212468,Miguel Basulto,Mexiko,63,IV ZDM,67,Guadalajara
24,212357,Takuya Murayama,Japan,63,RF RM ZOM ST,64,Szczecin
21,212216,Ryan,Brasilien,63,ZDM,73,Santa Catarina
20,212172,Américo,Brasilien,63,IV,71,Santa Catarina
18,212150,Maximilian Meyer,Deutschland,63,ZOM RM LM,83,FC Schalke 04
19,212114,Okan Aydin,Deutschland,63,LF ST RF,76,Bayer 04
28,212094,Edward Zenteno,Bolivien,63,IV,66,Freie Spieler
20,211930,Ivan Soloviev,Russland,63,LM,67,Dynamo Moskau
25,211803,Adigun Taofeek Salami,Nigeria,63,ZDM ZM,68,SønderjyskE
23,211794,Watthimem,Brasilien,63,MS,73,A. Goiânia
17,211784,Neal Maupay,Frankreich,63,ST,82,OGC Nice
19,211670,Benji Joya,USA,63,ZOM LF RF,71,Santos Laguna
20,211581,Shane O'Neill,USA,63,IV ZDM,68,Colorado Rapids
21,211521,Victor Fuchs,Frankreich,63,ZDM ZM,71,Real Sociedad
23,211516,Rubén Martínez,Spanien,63,LM LF,68,Celta Vigo
19,211421,James Loveridge,Wales,63,ST,72,Swansea City
28,211341,José Carlos Barba,Bolivien,63,LV LM LAV,67,Freie Spieler
23,211340,Gabriel Valverde,Bolivien,63,IV,69,Freie Spieler
20,211315,Israel Puerto,Spanien,63,IV,73,Sevilla FC
27,211260,Mpho Makola,Südafrika,63,ZOM RM ZM RF,66,Orlando Pirates
22,211241,Rubén Peña,Spanien,63,LM RM,69,Real Valladolid
20,211185,Adam Pazio,Polen,63,LV RV ZDM,73,P. Warszawa
24,211120,Bruninho,Portugal,63,LF RF ST,68,Vitória FC
18,211067,Dario Del Fabro,Italien,63,IV RV,82,Cagliari
19,211064,Marco Piredda,Italien,63,ZOM ZM,79,Cagliari
24,211044,Stefan Velev,Bulgarien,63,ZDM ZM,70,Freie Spieler
23,210948,Christos Arkoudas,Griechenland,63,RV IV,71,AEK Athens
23,210913,Lucas Finazzi,Brasilien,63,ZM ZDM RM,67,Brescia
19,210896,Morgan Sanson,Frankreich,63,RF ZOM,74,Le Mans FC
19,210833,Riccardo Improta,Italien,63,LF,75,C. Stabia
19,210831,Birger Verstraete,Belgien,63,ZDM,71,Club Brugge
25,210815,Vito Plut,Slowenien,63,ST,66,Waasl.-Beveren
27,210805,Abdulah Al Mutairi,Saudi-Arabien,63,ZOM LM RM,65,Al-Faisaly
21,210792,Ali Al Zaqan,Saudi-Arabien,63,ST RM,69,Al-Ettifaq
25,210788,Nicolás Martínez,Argentinien,63,LM ZOM RM,72,Real Murcia CF
21,210628,Emilio MacEachen,Uruguay,63,IV LV,76,Parma
23,210596,Gu Bon Sang,"Korea, Republik",63,ZDM ZM,67,Incheon United
24,210591,Vladimir Khozin,Russland,63,RV,67,A. Vladikavkaz
20,210555,Miguel Pereira Rodrigues,Portugal,63,IV ZDM,74,CD Nacional
24,210452,Diego Rubén Tonetto,Argentinien,63,LM ZOM,71,CD Lugo
26,210434,Fouad Chafik,Frankreich,63,RV RM,71,FC Istres
19,210393,Abdallah Yaisien,Frankreich,63,ZOM,81,PSG
19,210237,Thomas Pledl,Deutschland,63,ZOM ZM MS,77,Greuther Fürth
24,210233,Jaime Poulson,Portugal,63,ST,71,Paços Ferreira
21,210141,Yasir Al Fahmi,Saudi-Arabien,63,ST ZOM LM,72,Al-Ahli
19,210124,Luis Trujillo,Mexiko,63,IV,71,Tijuana
21,210042,Johannes Wurtz,Deutschland,63,ZOM ST LF MS,73,Werder Bremen
19,209995,Sassá,Brasilien,63,ST ZOM,76,Botafogo
21,209971,Jorge Pesca,Spanien,63,ZM ZDM IV,72,Real Valladolid
26,209969,Paul Cairney,Schottland,63,LM ZM ZDM,68,Hibernian
20,209961,Gerrit Wegkamp,Deutschland,63,ST MS,73,F. Düsseldorf
20,209954,Björn Jopek,Deutschland,63,LM ZM LV,70,Union Berlin
25,209948,Júnior Lopes,Brasilien,63,IV,67,Académica
21,209888,Craig Goodwin,Australien,63,LM LV RM,75,Newcastle Jets
22,209885,Mitchell Duke,Australien,63,ST,70,Central Coast
19,209766,Mirco Born,Deutschland,63,ST RF,76,FC Twente
23,209764,Guus Joppen,Niederlande,63,RV,67,VVV-Venlo
20,209717,Giovani Hernández,Mexiko,63,ZM RV RM,70,Guadalajara
20,209701,Joey Pelupessy,Niederlande,63,ZM,73,FC Twente
23,209661,Vilarchao,Spanien,63,ZOM ZM MS,65,Betis Sevilla
26,209643,Milan Vilotic,Serbien,63,IV,66,Grasshopper
21,209613,Pietro Iemmello,Italien,63,ST MS,75,Vercelli
23,209611,Luis Delgado,Mexiko,63,RAV RV,68,Club León
34,209591,Federico Amenta,Italien,63,IV,63,Lanciano
18,209529,Muamer Tankovic,Schweden,63,MS ST ZOM LM,74,Fulham
19,209510,Alexander Corryn,Belgien,63,LV,67,Sport. Lokeren
22,209443,Kenny van der Weg,Niederlande,63,IV LV,66,NAC Breda
24,209385,Roderic Filippi,Frankreich,63,IV,67,Gazélec Ajaccio
20,209372,Mustafa Saymak,Türkei,63,LM RM,71,PEC Zwolle
20,209366,Renan,Brasilien,63,TW,78,Bahia
18,209316,Thom Haye,Niederlande,63,ZOM ZM,74,AZ
22,209307,Tiago Volpi,Brasilien,63,TW,72,Santa Catarina
24,209300,Sofian Akouili,Niederlande,63,IV RV,66,Willem II
24,209299,Ruud van der Rijt,Niederlande,63,IV,65,Willem II
18,209267,Jeroen Lumu,Niederlande,63,RF,75,Willem II
27,209177,Tawfiq Buhumaid,Saudi-Arabien,63,LM ZOM ST RM,65,Hajer
25,209148,Antuñez,Venezuela,63,IV,67,Freie Spieler
27,209053,Fahad Al Thunayyan,Saudi-Arabien,63,TW,67,Al-Taawoun
25,209037,Abdul Sallam Amur,Oman,63,IV,66,Al-Raed
24,208984,Jim-Patrick Müller,Deutschland,63,RM LM ST ZOM,68,SSV Jahn
23,208983,Oliver Hein,Deutschland,63,ZM ZDM,67,SSV Jahn
24,208939,Saud Hmood,Saudi-Arabien,63,ST RM,68,Al-Nassr
25,208882,Mustapha Durak,Frankreich,63,ST,68,Cham. Niortais
25,208865,Jimmy Roye,Frankreich,63,RM ZOM,66,Cham. Niortais
24,208856,Quentin Bernard,Frankreich,63,LV IV,68,Cham. Niortais
22,208832,Fabien Boyer,Frankreich,63,IV LV,75,Angers SCO
17,208790,Zakaria Bakkali,Belgien,63,LF,83,PSV
25,208723,Julian Schauerte,Deutschland,63,RV LV LM ZDM,66,SV Sandhausen
26,208695,Christian Falk,Österreich,63,ST,65,Wolfsberger AC
19,208681,Jordy Croux,Belgien,63,LM RM LV,76,KRC Genk
29,208673,Stuart Kettlewell,Schottland,63,ZM ZDM,64,Ross County
19,208666,Bruno Felipe,Brasilien,63,LV LAV,72,A. Goiânia
23,208549,Andy Rose,England,63,ZM,65,Sounders FC
20,208514,Jens Jurn Streutker,Niederlande,63,IV,74,sc Heerenveen
22,208510,Pelayo,Spanien,63,ZM ZOM,69,Elche CF
22,208494,Mohammad Ghadir,Israel,63,RM,71,Waasl.-Beveren
23,208432,Tom Pettersson,Schweden,63,IV RV ZM,68,Åtvidabergs FF
21,208422,Ryan Sanusi,Belgien,63,ZOM RF LF,74,Willem II
25,208417,Bae Il Hwan,"Korea, Republik",63,RF ZOM,69,Jeju United FC
19,208324,Pierre-Yves Polomat,Frankreich,63,LV RV,74,Saint-Etienne
18,208268,Bryan Cristante,Italien,63,ZM ZDM ZOM,84,Mailand
20,208120,Kacper Przybylko,Polen,63,ST MS,74,1. FC Köln
19,208090,Pol Calvet,Spanien,63,ZM ZOM ZDM IV,77,FC Barcelona B
25,208036,Lukas Thürauer,Österreich,63,ZOM MS ZM,66,Admira
24,208029,Jens Podevijn,Belgien,63,LF,66,Willem II
27,208023,Jorge Claros,Honduras,63,ZM,68,Hibernian
26,207996,Nuno Lopes,Portugal,63,RV,67,SC Beira Mar
19,207984,Arturo González,Mexiko,63,ZOM ZM RM,74,Atlas
23,207929,Pedro Henrique,Brasilien,63,RM ZOM LM,72,FC Zürich
21,207923,Romário,Brasilien,63,IV,78,I. Porto Alegre
23,207858,Dom Dwyer,England,63,ST LF,67,Sporting KC
22,207852,Sebastian Velasquez,Kolumbien,63,ZOM ZM,67,Real Salt Lake
19,207824,Thibaut Vion,Frankreich,63,ST,80,FC Porto
19,207794,Wannes Van Tricht,Belgien,63,ZM,73,KV Mechelen
20,207762,Jota,Portugal,63,ZM ZOM,75,CD Nacional
20,207754,Kévin Mayi,Frankreich,63,ST,76,Saint-Etienne
20,207746,Steeve Yago,Frankreich,63,IV,73,Toulouse FC
18,207721,Dimitris Popovic,Griechenland,63,LM LF,70,PAOK
20,207678,Oluwasanmi Odelusi,England,63,ST RF LF,77,Bolton
19,207650,Emil Krafth,Schweden,63,RV,72,Helsingborg IF
19,207639,Callum Reilly,Republik Irland,63,ZM LM,76,Birmingham City
19,207593,Jere Uronen,Finnland,63,LV,76,Helsingborg IF
19,207559,Simon Tibbling,Schweden,63,LM ZM,75,Djurgårdens IF
23,207557,Robin Olsen,Dänemark,63,TW,73,Malmö FF
22,207550,Ben Speas,USA,63,LM ST RF,68,Columbus Crew
26,207533,Andrija Kaluđerovic,Serbien,63,ST,69,Racing Santander
24,207512,Austin Berry,USA,63,IV,70,Chicago Fire
20,207494,Jesse Lingard,England,63,ZOM RF,72,Manchester Utd
24,206661,Casey Townsend,USA,63,ST LF RF,65,D.C. United
23,206603,Connor Lade,USA,63,RV LV LM,71,NY Red Bulls
22,206522,Satrústegui,Spanien,63,LV IV,72,CD Numancia
20,206470,Alexandros Tampakis,Griechenland,63,TW,71,Panathinaikos
19,206468,Willian Pottker,Brasilien,63,ST MS,72,Santa Catarina
20,206467,Alassane Pléa,Frankreich,63,RF,74,Olympique Lyon
26,206444,Carlyle Mitchell,Trinidad und Tobago,63,IV,67,Whitecaps FC
21,206306,Jordan Ferri,Frankreich,63,ZDM ZM RM,75,Olympique Lyon
20,206238,Iván,Spanien,63,RV LV,76,Levante UD
26,206130,Vladimir Gadzhev,Bulgarien,63,ZDM ZOM,70,Freie Spieler
18,206113,Serge Gnabry,Deutschland,63,RF LF RM LM,78,Arsenal
20,206109,Yussif Raman Chibsah,Ghana,63,ZM,75,Sassuolo
26,206096,Hachem Abbès,Tunesien,63,IV LV ZDM LAV,64,W. Łódź
22,206028,Fran Carnicer,Spanien,63,ZM ZOM,74,CA Osasuna
24,206027,Matteo D'Alessandro,Italien,63,RM RV,70,Reggio Calabria
25,205977,Muhamed Subašić,Bosnien-Herzegowina,63,LV,72,Dynamo Dresden
20,205871,Dani Sotres,Spanien,63,TW,71,Racing Santander
23,205701,Spas Delev,Bulgarien,63,LF ST LF,75,Freie Spieler
22,205691,Raffaele Pucino,Italien,63,RV,67,Varese
20,205681,Kevin Luckassen,Niederlande,63,ST,73,AZ
20,205663,Massimiliano Busellato,Italien,63,ZM ZOM,78,Cittadella
19,205659,Alessio Cragno,Italien,63,TW,75,Brescia
19,205641,Lenny Nangis,Frankreich,63,ST MS,69,SM Caen
19,205557,Brahim Darri,Niederlande,63,ST RF,76,Vitesse
23,205455,André Weis,Deutschland,63,TW,72,VfB Stuttgart
20,205401,Valeri Qazaishvili,Georgien,63,LM LF,72,Vitesse
19,205391,Soualiho Meité,Frankreich,63,ZM ZDM,79,AJ Auxerre
18,205291,Herman Sørby Stengel,Norwegen,63,ZM RM,78,Stabæk Fotball
20,205232,Dylan McGeouch,Schottland,63,ZM,76,Celtic
21,205216,Sérgio Marakis,Südafrika,63,ZDM ZM,69,C. Funchal
24,205215,Igor Rossi,Brasilien,63,IV,67,C. Funchal
21,205156,Choi Young Jun,"Korea, Republik",63,ZM,76,GyeongNam FC
24,204910,Dor Malul,Israel,63,RV RM ZM,70,Beerschot AC
25,204897,Jeon Sung Chan,"Korea, Republik",63,ZDM ZM,71,Busan I'Park
20,204895,Billel Omrani,Frankreich,63,ST,79,Marseille
20,204863,Iván Sánchez,Spanien,63,RF LF,75,Atlético Madrid
21,204828,Sergi Juste,Spanien,63,RV ZDM,71,FC Barcelona B
19,204816,Menno Koch,Niederlande,63,IV,76,PSV
24,204721,Lee Jong Won,"Korea, Republik",63,ZM,64,Seongnam Ilhwa
23,204687,Paweł Olkowski,Polen,63,RM RV,72,G. Zabrze
20,204624,Kiko,Portugal,63,LF LM LV,74,Vitória FC
20,204526,Hervías,Spanien,63,RF LM ZOM,73,Real Sociedad
19,204464,Joe Ralls,England,63,ZM LM,71,Cardiff City
22,204449,Stefano Marzo,Belgien,63,RV,71,Beerschot AC
25,204439,Maximilian Riedmüller,Deutschland,63,TW,69,FC Bayern
25,204336,Marko Jovanović,Serbien,63,RV IV,66,W. Krakau
21,204318,Aleksandar Stevanović,Serbien,63,RV ZDM ZM,72,Werder Bremen
21,204307,Julian Korb,Deutschland,63,ZDM RV,76,Bor. M'gladbach
25,204204,Fran Miranda,Spanien,63,ZDM ZM,69,RCD Espanyol
21,204184,Doke Schmidt,Niederlande,63,RV IV,68,sc Heerenveen
24,204156,Sekou Junior Sanogo,Elfenbeinküste,63,ZM RM ZDM ZOM,72,FC Lausanne
31,204149,Juraj Dančík,Slowakei,63,IV,63,Bielsko-Biała
21,204132,Ayub Timbe Masika,Kenia,63,RM,73,KRC Genk
29,204068,Javi Soria,Spanien,63,IV ZDM RV,67,CD Mirandés
29,204057,Michele Murolo,Italien,63,IV,64,C. Stabia
22,204043,Emir Dilaver,Österreich,63,RV ZDM IV,68,FK Austria
30,204018,Félix Araujo,Mexiko,63,IV,63,San Luis
27,203971,Clément Tainmont,Frankreich,63,LM ZOM,68,LB Châteauroux
26,203904,Yohan Betsch,Frankreich,63,ZDM ZM,64,Stade Laval
26,203889,Yoann Touzghar,Frankreich,63,ST RF,68,RC Lens
25,203880,Guido Kocer,Deutschland,63,LM RM LF,68,Erzgebirge Aue
21,203816,David Schloffer,Österreich,63,ZOM RM MS,72,SK Sturm Graz
25,203734,Calahorro,Spanien,63,IV ZDM,70,AD Alcorcón
24,203723,Mirko Bigazzi,Italien,63,RM RF MS,71,Livorno
26,203704,Ibrahim Salah,Ägypten,63,ZDM ZM,68,Freie Spieler
32,203648,Manuel Scalise,Italien,63,RM RAV RV,63,Ascoli
21,203581,Balliu,Spanien,63,RV,73,FC Barcelona B
20,203505,Joe Bryan,Schottland,63,LV LAV LM,73,Plymouth Argyle
22,203306,Zachary Anderson,Australien,63,IV,69,Central Coast
20,203304,Britt Assombalonga,"Kongo, DR",63,ST RM,70,Southend United
24,203237,Yu Sang Hun,"Korea, Republik",63,TW,73,FC Seoul
20,203177,Dimitri Foulquier,Frankreich,63,RV RM,73,Stade Rennais
22,203128,Thomas Monconduit,Frankreich,63,ZDM RV,70,AJ Auxerre
22,203043,Michael O'Halloran,Schottland,63,ST RM LM,75,Tranmere Rovers
24,202980,Han Ji Ho,"Korea, Republik",63,RM RF LM MS,68,Busan I'Park
23,202975,Cho Ji Hun,"Korea, Republik",63,ZOM ZM,65,Suwon Bluewings
30,202903,Mamadou Danso,Gambia,63,IV,65,Portland
22,202851,Gregoire Defrel,Frankreich,63,ST RF ZOM,72,Cesena
21,202832,Reece Wabara,England,63,RV IV,69,Manchester City
22,202793,Alessandro Berardi,Italien,63,TW,73,H. Verona
23,202748,Ko Moo Yul,"Korea, Republik",63,ST ZOM LF,71,Pohang Steelers
26,202694,Sergey Kislyak,Weißrussland,63,ZM ZOM,67,Rubin Kasan
19,202513,Giuseppe Prestia,Italien,63,IV,75,Ascoli
21,202498,Jimmy De Jonghe,Belgien,63,L LV,68,Zulte-Waregem
21,202495,Soony Saad,Libanon,63,LF RF ST,67,Sporting KC
22,202461,Bruno Turco,Brasilien,63,ZDM,68,Vitória FC
25,202338,Erik Cummins,Niederlande,63,TW,68,FC Utrecht
22,202330,Abdoulay Diaby,Frankreich,63,ST LF LM,74,CS Sedan
24,202295,Park Gi Dong,"Korea, Republik",63,ST MS,69,Chunnam Dragons
24,202231,Hector Jimenez,USA,63,RM LM,67,L.A. Galaxy
25,202211,Stephen McCarthy,USA,63,IV,65,New England
21,202198,Jordan Slew,England,63,ST,76,Blackburn Rvrs
24,202162,Jalil Anibaba,USA,63,RV IV,67,Chicago Fire
27,202120,Matan Ohayon,Israel,63,RV IV,64,Sp. Charleroi
20,202084,Enej Jelenič,Slowenien,63,LM RF LF,76,Padua
23,202040,Erdin Demir,Schweden,63,LV,75,SK Brann
21,202026,Alberto Libertazzi,Italien,63,ST,75,Novara
23,202018,Nikita Chicherin,Russland,63,RV IV,68,Dynamo Moskau
20,201976,Alfred Gomis,Senegal,63,TW,78,Torino
20,201939,Cristiano Piccini,Italien,63,RV RAV RM,75,La Spezia
21,201921,Nicky Ajose,England,63,ST LM RM,68,Bury
20,201887,Daniel Johnson,England,63,ZM LM,74,Aston Villa
18,201877,Mats Møller Dæhli,Norwegen,63,RF LF ZOM,80,Molde FK
20,201869,Russell Teibert,Kanada,63,RM ZM LM,69,Whitecaps FC
21,201389,Cristiano Biraghi,Italien,63,LV LM,78,Cittadella
22,201352,Alessandro Iacobucci,Italien,63,TW,70,La Spezia
22,201308,Angelo Bencivenga,Italien,63,RV IV,75,Terni
21,201295,Molina,Spanien,63,ZM ZDM,71,Valencia CF
21,201269,Frederik Rønnow,Dänemark,63,TW,69,AC Horsens
21,201159,Emin Makhmudov,Russland,63,L ZM ZOM,80,Krylja Sowetow
20,201038,Marco Djuricin,Österreich,63,ST MS ZOM,67,SSV Jahn
25,200960,David Syers,England,63,ZM ZOM RM,69,Doncaster
26,200896,Vladislav Stoyanov,Bulgarien,63,TW,71,Freie Spieler
26,200877,Manuel Scavone,Italien,63,ZM LM ZOM,66,Vercelli
23,200861,Mateusz Prus,Polen,63,TW,69,Roda JC
19,200820,Jordan Obita,England,63,LM LF RM,71,Reading
25,200813,Kevin Vinetot,Frankreich,63,IV,68,Crotone
20,200804,Josh Carson,Nordirland,63,RM LM RF,71,Ipswich Town
25,200796,João Diogo,Portugal,63,RV,68,C. Funchal
19,200780,Gael Bigirimana,Burundi,63,ZM,76,Newcastle Utd
22,200774,Luca Veronese,Frankreich,63,TW,75,FC Istres
23,200727,Carlos Delgado,Spanien,63,IV LV,70,Valencia CF
25,200681,Lee Kyung Ryul,"Korea, Republik",63,IV,64,Busan I'Park
22,200658,Eray İşcan,Türkei,63,TW,67,Galatasaray SK
25,200611,Edvard Skagestad,Norwegen,63,IV,68,Aalesunds FK
22,200586,Hwang Do Yeon,"Korea, Republik",63,IV RV LV,68,Jeju United FC
26,200555,Kang Soo Il,"Korea, Republik",63,ST,63,Jeju United FC
23,200532,Kristof D'Haene,Belgien,63,LF,69,Cercle Brugge
23,200506,Ricardo Ippel,Niederlande,63,ZM,66,Willem II
21,200503,Julián Luque,Spanien,63,RM,74,Racing Santander
18,200429,Benito Raman,Belgien,63,RF LF,78,Beerschot AC
24,200298,Jonathan Rivierez,Frankreich,63,RV IV,71,Le Havre AC
22,200178,Mohammed Aoulad,Belgien,63,ST,71,Waasl.-Beveren
20,200151,Alessandro Cerigioni,Belgien,63,ZOM,70,OHL
20,200130,Rémi Mulumba,Frankreich,63,ZM ZDM,75,Dijon FCO
22,199982,Joachim Van Damme,Belgien,63,ZDM IV,70,KV Mechelen
21,199922,George Porter,England,63,RM MS,68,Colchester
23,199792,Anders Christiansen,Dänemark,63,ZOM MS,72,FC Nordsjælland
25,199777,Roland Müller,Philippinen,63,TW,72,MSV Duisburg
24,199575,Jordi Masip,Spanien,63,TW,69,FC Barcelona B
24,199525,Benjamin Sulimani,Österreich,63,ST,65,Viking FK
22,199490,Joselu,Spanien,63,ST MS,73,Córdoba CF
26,199441,David Wijns,Belgien,63,RM,64,KV Kortrijk
24,199384,Fabian Koch,Österreich,63,RV RM,67,FK Austria
25,199381,Nicolas Schindelholz,Schweiz,63,IV LV,69,FC Thun
24,199285,Stjepan Kukuruzovic,Kroatien,63,ZOM ZM RM,66,FC Zürich
24,199231,Kim Tae Hwan,"Korea, Republik",63,RF ZOM RM LM,66,Seongnam Ilhwa
20,199224,Alexandr Kozlov,Russland,63,MS RF,76,Spartak Moskau
21,199202,Eli Babalj,Australien,63,ST,72,Melbourne Heart
21,199170,Bryan Dabo,Frankreich,63,ZDM,71,Montpellier HSC
24,199163,Kevin Wattamaleo,Niederlande,63,ZM ZDM,67,N.E.C.
36,199112,Henrik Gustavsson,Schweden,63,TW,63,Åtvidabergs FF
22,199101,Raúl,Spanien,63,TW,70,UD Las Palmas
27,199080,David Löfquist,Schweden,63,LM ST,67,Odense Boldklub
29,199071,Andy Drury,England,63,ZM RM LM ZDM,63,Ipswich Town
33,199064,Marcus Ekenberg,Schweden,63,ST,63,Mjällby AIF
21,199035,Magomed Mitrishev,Russland,63,ST,68,Terek Grosny
20,199002,Mustafa Amini,Australien,63,ZM ZOM ZDM,78,Bor. Dortmund
21,198959,Fabrizio Paghera,Italien,63,ZM ZDM LM RM,72,Lanciano
27,198910,Nico Klotz,Deutschland,63,RM RF,67,SV Sandhausen
21,198830,Fernando,Brasilien,63,ZM ZDM,66,P. Campinas
29,198816,Pierre Bouby,Frankreich,63,ZDM LV,65,Nîmes Olympique
21,198810,Bailey Wright,Australien,63,IV RV LV,67,Preston
22,198761,Brent McGrath,Australien,63,ST,73,Brøndby IF
22,198720,Guillermo Martín,Mexiko,63,RV ZDM IV RAV,68,Atlas
28,198709,Steinþór Freyr Þorsteinsson,Island,63,LM RM,66,Sandnes Ulf
21,198692,Dean Parrett,England,63,ZOM MS,72,Spurs
21,198632,Jorge Zárate,Mexiko,63,LM RM,69,Chiapas
25,198630,Arroyo,Spanien,63,RV IV,69,AD Alcorcón
24,198608,Eirik Vespestad Mæland,Norwegen,63,ZM,70,FK Haugesund
20,198379,George Thorne,England,63,ZM ZDM,71,West Brom
20,198285,Lee Nicholls,England,63,TW,74,Northampton
26,198279,Chris Schuler,USA,63,IV,66,Real Salt Lake
23,198240,Raul García,Spanien,63,LV,68,UD Almería
25,198063,Onwu,Spanien,63,ST MS,68,CA Osasuna
25,198060,Steven Kinney,USA,63,IV RV,63,Chicago Fire
24,198055,Klever,Brasilien,63,TW,71,Fluminense
25,198051,Ben Zemanski,USA,63,ZM RV,66,Portland
23,198018,Truyols,Spanien,63,IV RV,69,Villarreal CF
20,197970,Callum Ball,England,63,ST,68,Coventry City
23,197934,Llorente,Spanien,63,ZM ZDM ZOM,69,Sabadell FC
21,197901,Abdou Rahman Dampha,Gambia,63,RM ZM,73,AS Nancy
22,197875,Danny Mwanga,"Kongo, DR",63,ST RF,66,Colorado Rapids
25,197839,Leonardo,Brasilien,63,IV,65,L.A. Galaxy
30,197784,Pietro De Giorgio,Italien,63,LF RF ST,63,Crotone
22,197770,Gerardo Bruna,Argentinien,63,ZOM LF MS,70,Blackpool
25,197715,Corben Bone,USA,63,ZOM MS LM,64,Chicago Fire
32,197499,Ahmed Al Mousa,Saudi-Arabien,63,ZOM ZM MS,63,Al-Fateh
21,197480,Idriss Saadi,Frankreich,63,ST,77,Gazélec Ajaccio
28,197430,Tadas Kijanskas,Litauen,63,IV RV,68,Kielce
26,197269,Mohamed El-Gabbas,Ägypten,63,LM ST RM,65,Lierse SK
22,197226,Sören Bertram,Deutschland,63,RM LM ST,68,VfL Bochum
22,196916,Marlon Pack,England,63,ZM ZDM,68,Cheltenham Town
25,196615,Umaru Bangura,Sierra Leone,63,IV,70,FK Haugesund
24,195838,Crivellaro,Brasilien,63,ZOM,68,Vit. Guimarães
21,195479,James Tavernier,England,63,RV IV,68,Newcastle Utd
21,195126,John Marquis,England,63,ST,69,Millwall
26,195071,Keon Daniel,Trinidad und Tobago,63,ZM ZOM LM,64,Philadelphia
22,195012,Adrián Sardinero,Spanien,63,RM MS ST,72,Hércules CF
23,194846,Florent Sylvain Hanin,Frankreich,63,LV,69,Moreira Cónegos
22,194724,Mathias Wichmann,Dänemark,63,ZM RM ZOM,70,Aalborg BK
25,194717,Romain Grange,Frankreich,63,ZM ZOM,70,AS Nancy
24,194665,Stefan Ilsanker,Österreich,63,ZDM IV,67,RB Salzburg
31,194325,Rooi Mahamutsa,Südafrika,63,IV RV,63,Orlando Pirates
23,194223,Diego García,Spanien,63,TW,66,UD Almería
26,194169,Zhaimu Jambo,Simbabwe,63,LV LM,69,Kaizer Chiefs
22,194122,Will Grigg,Nordirland,63,ST MS,71,Walsall
21,194099,Cenk Güvenç,Türkei,63,IV RV ZDM,71,Atlético Madrid
22,194092,Alper Uludag,Belgien,63,LM LV ZOM RM,69,FC Ingolstadt
22,194015,Julian Börner,Deutschland,63,IV LV ZDM,69,Energie Cottbus
25,193956,Ben Pringle,England,63,ZOM LM RM,70,Rotherham Utd
21,193908,Kevin Lacruz,Spanien,63,ZM RM RV,75,Real Saragossa
21,193771,Aaron Wildig,England,63,RM ZM,72,Shrewsbury
21,193728,David Wotherspoon,Schottland,63,RM LM ZOM,74,Hibernian
21,193706,Dario Dumić,Dänemark,63,IV ST,69,Brøndby IF
25,193576,Mehmet Hetemaj,Finnland,63,ZM ZDM,69,Reggio Calabria
22,193528,Idrissa Sylla,Guinea,63,ST RF,73,Le Mans FC
22,193488,Nico Siegrist,Schweiz,63,ST,74,FC Luzern
28,193358,Romário,Brasilien,63,RM,66,Kalmar FF
25,193304,Łukasz Burliga,Polen,63,RV RM LV,68,W. Krakau
